question,option_1,option_2,option_3,option_4,source,answer,type,num_voters
Qay biri to‘g‘ri?,Bankamat,Bankomat,Bankomad,Bankamad,https://t.me/xatoliklar/1219,2,correct_word,"[1354, 12145, 1577]"
Qay biri to‘g‘ri?,Baxil,Bahil,Baxel,Bahel,https://t.me/oriftolib/2221,1,correct_word,"[2141, 772]"
Qay biri to‘g‘ri?,Bahuzir,Bahuzur,Baxuzir,Baxuzur,https://t.me/oriftolib/2256,2,correct_word,"[363, 2317]"
Qay biri to‘g‘ri?,Begimot,Begemot,Begimod,Begemod,https://t.me/oriftolib/2761,2,correct_word,"[929, 1459]"
Qay biri to‘g‘ri?,Bekamu koʻst,Bekamu-koʻst,Bekam-u koʻst,Bekamukoʻst,https://t.me/oriftolib/2337,3,correct_word,"[813, 691, 1313]"
Qay biri to‘g‘ri?,Bermuda orollari,Bermud orollari,Bermuta orollari,Bermut orollari,https://t.me/oriftolib/2289,1,correct_word,"[464, 1506]"
Qay biri to‘g‘ri?,Bilim hayotda asqatadi.,Bilim hayotda asqotadi.,Bilim hayotda azqatadi.,Bilim hayotda azqotadi.,https://t.me/oriftolib/882,1,correct_word,"[238, 490, 18, 35]"
Qay biri to‘g‘ri?,Bir bahiya qoldi,Bir bahya qoldi,Bir baxya qoldi,Bir baxiya qoldi,https://t.me/oriftolib/1115,3,correct_word,"[146, 517, 148]"
Qay biri to‘g‘ri?,Birmuncha,Bir muncha,Birmincha,Bir mincha,https://t.me/oriftolib/2764,1,correct_word,"[1552, 943]"
Qay biri to‘g‘ri?,Bogʻga,Boqqa,Bogʻqa,Bogʻka,https://t.me/tahrirchi_uz/137,1,correct_word,"[428, 282, 77, 251]"
Qay biri to‘g‘ri?,Bogʻga bordim.,Boqqa bordim.,Bogʻqa bordim.,Boqga bordim.,https://t.me/oriftolib/3218,1,correct_word,"[1744, 866]"
Qay biri to‘g‘ri?,Boʻlyapti,Boʻlyabti,Boʻyabdi,Boʻyapdi,https://t.me/oriftolib/2818,1,correct_word,"[1704, 259, 257]"
Qay biri to‘g‘ri?,Bolaning fizik rivojlanishi,Bolaning jismoniy rivojlanishi,Bolaning fizicheskiy rivojlanishi,Bolaning jismoni rivojlanishi,https://t.me/oriftolib/2895,2,correct_word,"[206, 1528]"
Qay biri to‘g‘ri?,Bolxona,Boloxona,Bolaxona,Balxona,https://t.me/xatoliklar/1646,2,correct_word,"[1045, 3995, 6008]"
Qay biri to‘g‘ri?,Boryabman,Boryapman,Borayapman,Borayabman,https://t.me/oriftolib/3158,2,correct_word,"[357, 1482, 586]"
Qay biri to‘g‘ri?,Borch,Borsh,Borshch,Borsch,https://t.me/xatoliklar/151,3,correct_word,"[2072, 1140, 832, 755]"
Qay biri to‘g‘ri?,Bu holatga ilk bor roʻbaroʻ keldi.,Bu holatga ilk bor roʻ-baroʻ keldi.,Bu holatga ilk bor rubaroʻ keldi.,Bu holatga ilk bor ru-baroʻ keldi.,https://t.me/oriftolib/2654,1,correct_word,"[2105, 241]"
Qay biri to‘g‘ri?,Bu kitob oʻz oʻzingga!,Bu kitob oʻz-oʻzingga!,Bu kitob oʻzoʻzingga!,Bu kitob oʻz-oʻzinga!,https://t.me/oriftolib/2716,2,correct_word,"[1036, 1323]"
Qay biri to‘g‘ri?,Bu sizga ham taluqli.,Bu sizga ham taaluqli.,Bu sizga ham taalluqli.,Bu sizga ham talluqli.,https://t.me/oriftolib/3591,3,correct_word,"[378, 1117, 2220]"
Qay biri to‘g‘ri?,Bu haqda OAV dan xabar topdim.,Bu haqda OAVdan xabar topdim.,Bu xaqda OAV dan xabar topdim.,Bu xaqda OAVdan xabar topdim.,https://t.me/oriftolib/2918,2,correct_word,"[684, 950]"
Qay biri to‘g‘ri?,Bugungi Oʻzbekiston – kechagi Oʻzbekiston emas,Bugungi Oʻzbekiston kechagi Oʻzbekiston emas,Bugungi oʻzbekiston – kechagi oʻzbekiston emas,Bugungi oʻzbekiston kechagi oʻzbekiston emas,https://t.me/oriftolib/2847,2,correct_word,"[747, 1132]"
Qay biri to‘g‘ri?,"Burxon, Burxoniddin","Burhon, Burhoniddin","Burhon, Burxoniddin","Burxon, Burhoniddin",https://t.me/oriftolib/2752,2,correct_word,"[1324, 1223]"
Qay biri to‘g‘ri?,Chin dunyoga rihlat qildi,Chin dunyoga rixlat qildi,Chin dunyoga rehlat qildi,Chin dunyoga rexlat qildi,https://t.me/oriftolib/3060,1,correct_word,"[809, 1002]"
Qay biri to‘g‘ri?,Chotqol tizmasi,Chatqol tizmasi,Chotqol tizimasi,Chatqol tizimasi,https://t.me/oriftolib/2272,2,correct_word,"[1686, 424]"
Qay biri to‘g‘ri?,Choyning shaʼmasi. U nimaga shaʼma qildi?,Choyning shamasi. U nimaga shaʼma qildi?,Choyning shamasi. U nimaga shama qildi?,Choyning shaʼmasi. U nimaga shama qildi?,https://t.me/oriftolib/2553,3,correct_word,"[233, 1760, 490]"
Qay biri to‘g‘ri?,Dab-durustdan,Dabdurustdan,Dab-duristdan,Dabduristdan,https://t.me/oriftolib/2571,2,correct_word,"[969, 1467]"
Qay biri to‘g‘ri?,Dahldorlik,Daxldorlik,Dahildorlik,Daxildorlik,https://t.me/oriftolib/3207,2,correct_word,"[981, 1538]"
Qay biri to‘g‘ri?,Dasturil amal,Dasturil-amal,Dasturilamal,Dastu-ril amal,https://t.me/oriftolib/2126,3,correct_word,"[498, 297, 757]"
Qay biri to‘g‘ri?,Daxmaza,Dahmaza,Daxmoza,Dahmoza,https://t.me/oriftolib/2347,1,correct_word,"[1149, 1229]"
Qay biri to‘g‘ri?,Diyeta,Dieta,Di'eta,Deyeta,https://t.me/oriftolib/2883,1,correct_word,"[692, 1391]"
Qay biri to‘g‘ri?,Dedektiv film,Detektiv film,Didektiv film,Ditektiv film,https://t.me/oriftolib/3447,2,correct_word,"[398, 2058, 249]"
Qay biri to‘g‘ri?,Tim qora,Timqora,Dim qora,Dimqora,https://t.me/oriftolib/2769,1,correct_word,"[1710, 800]"
Qay biri to‘g‘ri?,Diagonal,Diaganal,Diogonal,Dioganal,https://t.me/oriftolib/2321,1,correct_word,"[1724, 659, 778]"
Qay biri to‘g‘ri?,Diapazon,Diapozon,Diopozon,Diopazon,https://t.me/oriftolib/1642,1,correct_word,"[725, 401, 126]"
Qay biri to‘g‘ri?,dezinfeksiya,dizenfeksiya,dizinfeksiya,dezenfeksiya,https://t.me/tahrir_uz/281,1,correct_word,"[362, 231, 121]"
Qay biri to‘g‘ri?,Doʻstim kelguncha kitobni oʻqib tugatishim kerak.,"Doʻstim kelguncha, kitobni oʻqib tugatishim kerak.",Doʻstim kelguncha kitobni oʻqip tugatishim kerak.,"Doʻstim kelguncha, kitobni oʻqip tugatishim kerak.",https://t.me/oriftolib/2600,1,correct_word,"[1940, 1118]"
Qay biri to‘g‘ri?,Dovcha,Dovucha,Dovuchcha,Dovicha,https://t.me/oriftolib/2134,3,correct_word,"[513, 270, 745]"
Qay biri to‘g‘ri?,DTM,Dtm,dtm,DtM,https://t.me/xatoliklar/1632,1,correct_word,"[9587, 1223]"
Qay biri to‘g‘ri?,Duoi bad,Duoyi-bad,Duoyi bad,Duo-yi bad,https://t.me/oriftolib/1823,3,correct_word,"[559, 674, 862]"
Qay biri to‘g‘ri?,Dushanbi kuni,Duyshanba kuni,Dushanba kuni,Dushambi kuni,https://t.me/oriftolib/4059,3,correct_word,"[81, 158, 2349]"
Qay biri to‘g‘ri?,Ertaga O‘rta Chirchiqqa borishim kerak.,Ertaga o‘rta Chirchiqqa borishim kerak.,Ertaga O‘rtachirchiqqa borishim kerak.,Ertaga O‘rta chirchiqqa borishim kerak.,https://t.me/oriftolib/3083,1,correct_word,"[1031, 330, 345]"
Qay biri to‘g‘ri?,Eshikni yop! Oʻzi sovuq uyni yana sovutyapsan!,Eshikni yop! Oʻzi sovuq uyni yana sovityapsan!,Eshikni yop! Oʻzi soviq uyni yana sovityapsan!,Eshikni yop! Oʻzi soviq uyni yana sovutyapsan!,https://t.me/oriftolib/2519,2,correct_word,"[3975, 2658, 741]"
Qay biri to‘g‘ri?,Fidoyi,Fidoiy,Fidoy,Fidoi,https://t.me/xatoliklar/347,1,correct_word,"[5010, 7234]"
Qay biri to‘g‘ri?,Fillippin,Filippin,Filipin,Fillipin,https://t.me/oriftolib/1700,2,correct_word,"[257, 844, 250]"
Qay biri to‘g‘ri?,Film prodyusseri,Film prodyuseri,Film pradyusseri,Film pradyuseri,https://t.me/oriftolib/2826,2,correct_word,"[1239, 985]"
Qay biri to‘g‘ri?,Fojea,Fojiya,Fojia,Fojeya,https://t.me/tahrirchi_uz/118,3,correct_word,"[415, 149, 516, 51]"
Qay biri to‘g‘ri?,Funktsiya,Funksiya,Funksya,Funktsya,https://t.me/oriftolib/2516,2,correct_word,"[305, 2056, 137]"
Qay biri to‘g‘ri?,Futbol bo‘yicha O‘zbekiston Kubogi,Futbol bo‘yicha O‘zbekiston kubogi,Futbol bo‘yicha o‘zbekiston Kubogi,Futbol bo‘yicha o‘zbekiston kubogi,https://t.me/oriftolib/3000,2,correct_word,"[434, 1480]"
Qay biri to‘g‘ri?,Gina-kudrat,Gina-kudurat,Gina-qudrat,Gina-qudurat,https://t.me/oriftolib/2018,2,correct_word,"[571, 699, 760]"
Qay biri to‘g‘ri?,Grand-pri,Gran-pri,Granpri,Grandpri,https://t.me/oriftolib/1638,2,correct_word,"[433, 538, 239]"
Qay biri to‘g‘ri?,Xap dori,Hap dori,Hab dori,Xab dori,https://t.me/oriftolib/1878,3,correct_word,"[1758, 1860, 1744]"
Qay biri to‘g‘ri?,Halovat,Xalovat,Halovot,Xalovot,https://t.me/tahrirchi_uz/128,1,correct_word,"[837, 215]"
Qay biri to‘g‘ri?,Handaq,Xandaq,Handagʻ,Xandagʻ,https://t.me/oriftolib/2303,2,correct_word,"[1185, 1278]"
Qay biri to‘g‘ri?,Harakatlari zoye ketmadi.,Harakatlari zoya ketmadi.,Harakatlari zoyi ketmadi.,Harakatlari zoyo ketmadi.,https://t.me/oriftolib/2688,1,correct_word,"[1674, 833]"
Qay biri to‘g‘ri?,Xarxasha,Harxasha,Harhasha,Xarhasha,https://t.me/oriftolib/1995,1,correct_word,"[974, 797, 327]"
Qay biri to‘g‘ri?,Hartugur,Xartugul,Hartugul,Hartugil,https://t.me/tahrirchi_uz/131,3,correct_word,"[190, 477, 1575, 133]"
Qay biri to‘g‘ri?,Xas-hashak,Xas-xashak,Has-hashak,Has-xashak,https://t.me/oriftolib/3518,2,correct_word,"[1094, 939, 655]"
Qay biri to‘g‘ri?,Hashorot,Hasharot,Hashorat,Hasharat,https://t.me/xatoliklar/593,2,correct_word,"[3047, 7140, 8005]"
Qay biri to‘g‘ri?,Hayrli,Xayirli,Hayirli,Xayrli,https://t.me/tahrirchi_uz/130,4,correct_word,"[302, 109, 80, 612]"
Qay biri to‘g‘ri?,Xayxotday hovli,Xayhotday hovli,Hayxotday hovli,Hayhotday hovli,https://t.me/oriftolib/1392,4,correct_word,"[70, 188, 232, 348]"
Qay biri to‘g‘ri?,Hech qachon tama qilma!,Hech qachon taʼma qilma!,Hech qachon tamaʼ qilma!,Hech qachon tamʼa qilma!,https://t.me/oriftolib/2637,1,correct_word,"[427, 1911, 135]"
Qay biri to‘g‘ri?,Hechbir gapiga tushunmadim.,Hech bir gapiga tushunmadim.,Hechbir gapiga tushinmadim.,Hech bir gapiga tushinmadim.,https://t.me/oriftolib/3015,2,correct_word,"[310, 1548]"
Qay biri to‘g‘ri?,Hechboʻlmasa bunisini toʻgʻri top!,Hech boʻlmasa bunisini toʻgʻri top!,"Hechboʻlmasa, bunisini toʻgʻri top!","Hech boʻlmasa, bunisini toʻgʻri top!",https://t.me/oriftolib/3013,2,correct_word,"[183, 1558]"
Qay biri to‘g‘ri?,Hechqursa shuni toʻgʻri top!,Hech qursa shuni toʻgʻri top!,"Hechqursa, shuni toʻgʻri top!","Hech qursa, shuni toʻgʻri top!",https://t.me/oriftolib/3012,1,correct_word,"[674, 1120]"
Qay biri to‘g‘ri?,Hindixitoy,Hindi-xitoy,Hindi-Xitoy,hindi-Xitoy,https://t.me/oriftolib/1554,1,correct_word,"[401, 231, 535]"
Qay biri to‘g‘ri?,Xoxish-istak,Xohish-istak,Hohish-istak,Hoxish-istak,https://t.me/oriftolib/3663,2,correct_word,"[251, 2257, 319]"
Qay biri to‘g‘ri?,Xohlamoq,Hoxlamoq,Hohlamoq,Xoxlamoq,https://t.me/xatoliklar/561,1,correct_word,"[9941, 3093, 3161]"
Qay biri to‘g‘ri?,Xoʻp,Xop,Hop,Hoʻp,https://t.me/oriftolib/1701,1,correct_word,"[1304, 119, 106]"
Qay biri to‘g‘ri?,Hovliqma!,Xovliqma!,Hovluqma!,Xovluqma!,https://t.me/oriftolib/2835,1,correct_word,"[2279, 801]"
Qay biri to‘g‘ri?,Xushsurat kishi,Xush surat kishi,Hushsurat kishi,Hush surat kishi,https://t.me/oriftolib/2673,1,correct_word,"[2146, 305]"
Qay biri to‘g‘ri?,I oʻrin,I-oʻrin,I urin,I-urin,https://t.me/oriftolib/2854,1,correct_word,"[1130, 967]"
Qay biri to‘g‘ri?,Ichan-qalʼa,Ichan qalʼa,Ichan-kalʼa,Ichan kalʼa,https://t.me/oriftolib/2750,2,correct_word,"[554, 2110]"
Qay biri to‘g‘ri?,Idealogiya,Idialogiya,Ideologiya,Idiologiya,https://t.me/oriftolib/2229,3,correct_word,"[1344, 398, 819]"
Qay biri to‘g‘ri?,Idea,Ideya,Idia,Idiya,https://t.me/oriftolib/2227,2,correct_word,"[1378, 954, 169]"
Qay biri to‘g‘ri?,Idial,Ideal,Idiyal,Idyal,https://t.me/oriftolib/2228,2,correct_word,"[235, 1993, 227]"
Qay biri to‘g‘ri?,Ijro hokimiyati,Ijro hokimligi,Ijro xokimiyati,Ijro xokimligi,https://t.me/oriftolib/2736,1,correct_word,"[1591, 714]"
Qay biri to‘g‘ri?,2050-yilga kelib suv tanqisligi kuchayadi,2050-yilga borib suv tanqisligi kuchayadi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/tahrir_uz/354,2,correct_word,"[197, 753, 316]"
Qay biri to‘g‘ri?,3 nafar mansabdor shaxslar,3 nafar mansabdor shaxs,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2952,2,correct_word,"[429, 952, 394]"
Qay biri to‘g‘ri?,Adl qomat,Adil qomat,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1589,2,correct_word,"[510, 218, 242]"
Qay biri to‘g‘ri?,Ahil,Ahl,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/738,3,correct_word,"[7935, 3741, 9056]"
Qay biri to‘g‘ri?,Ahvoli chataq ekan.,Ahvoli chatoq ekan.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2300,2,correct_word,"[109, 1731, 355]"
Qay biri to‘g‘ri?,Ajdarho,Ajdaho,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/968,3,correct_word,"[290, 208, 381]"
Qay biri to‘g‘ri?,Aksirmoq,Aksa urmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/769,2,correct_word,"[3534, 3245, 15520]"
Qay biri to‘g‘ri?,Anavi,Anovi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1917,3,correct_word,"[964, 403, 828]"
Qay biri to‘g‘ri?,Andaza,Andoza,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/1028,3,correct_word,"[1839, 12963, 6321]"
Qay biri to‘g‘ri?,Antarktida,Antarktika,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2433,1,correct_word,"[1345, 582, 499]"
Qay biri to‘g‘ri?,Arosat,Arasot,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/860,3,correct_word,"[17364, 686, 4937]"
Qay biri to‘g‘ri?,Arzon mahsulotlar,Arzonchi mahsulotlar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2384,1,correct_word,"[1937, 103, 196]"
Qay biri to‘g‘ri?,Atigi 15 ming soʻm ekan.,Atiga 15 ming soʻm ekan.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3612,1,correct_word,"[1877, 975, 796]"
Qay biri to‘g‘ri?,Atigi besh foiz,Atiga besh foiz,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2391,1,correct_word,"[1352, 622, 330]"
Qay biri to‘g‘ri?,Atir,Atr,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1190,1,correct_word,"[688, 108, 117]"
Qay biri to‘g‘ri?,Ayirboshlash,Ayriboshlash,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1201,3,correct_word,"[398, 254, 160]"
Qay biri to‘g‘ri?,Aynalay,Aylanay,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/tahrirchi_uz/181,2,correct_word,"[59, 721, 194]"
Qay biri to‘g‘ri?,Ayyuhannos,Ayuhannos,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1597,3,correct_word,"[507, 473, 261]"
Qay biri to‘g‘ri?,Azob totmoq,Azob tortmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2292,3,correct_word,"[202, 1233, 608]"
Qay biri to‘g‘ri?,Badastir,Badastur,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1617,1,correct_word,"[303, 445, 315]"
Qay biri to‘g‘ri?,Balki,Balkim,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/625,3,correct_word,"[4216, 919, 12211]"
Qay biri to‘g‘ri?,Baobroʻ,Boobroʻ,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1568,3,correct_word,"[359, 319, 330]"
Qay biri to‘g‘ri?,Baravar,Barobar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/2126,3,correct_word,"[486, 2584, 3743]"
Qay biri to‘g‘ri?,Baravar,Barobar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/243,3,correct_word,"[576, 4529, 4282]"
Qay biri to‘g‘ri?,Baravar,Barobar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2605,3,correct_word,"[308, 1164, 1283]"
Qay biri to‘g‘ri?,Battar,Badtar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/tahrirchi_uz/146,3,correct_word,"[776, 78, 122]"
Qay biri to‘g‘ri?,Battar,Badtar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/535,3,correct_word,"[13572, 1013, 2390]"
Qay biri to‘g‘ri?,Bejiz aytilmagan,Bejizga aytilmagan,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1621,1,correct_word,"[248, 245, 619]"
Qay biri to‘g‘ri?,Bekinmachoq,Berkinmachoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/922,3,correct_word,"[230, 283, 303]"
Qay biri to‘g‘ri?,Bekinmoq,Berkinmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/454,3,correct_word,"[2068, 5808, 5166]"
Qay biri to‘g‘ri?,Binafsha,Gunafsha,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1709,3,correct_word,"[318, 51, 804]"
Qay biri to‘g‘ri?,Birorta,Bironta,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/795,3,correct_word,"[6114, 2521, 12950]"
Qay biri to‘g‘ri?,Birpas kutib tur.,Birpast kutib tur.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3600,1,correct_word,"[2000, 649, 378]"
Qay biri to‘g‘ri?,Boʻlishi mumkun.,Boʻlishi mumkin.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2707,2,correct_word,"[202, 1661, 155]"
Qay biri to‘g‘ri?,Boʻyin sunmoq,Boʻysunmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1695,3,correct_word,"[68, 888, 377]"
Qay biri to‘g‘ri?,"Borolgan, etolgan, aytolgan","Bora olgan, eta olgan, ayta olgan",Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3315,3,correct_word,"[110, 604, 789]"
Qay biri to‘g‘ri?,Bosma taboq,Bosma toboq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1049,1,correct_word,"[420, 225, 86]"
Qay biri to‘g‘ri?,Bugʻdoy ivitildi.,Bugʻdoy uvitildi.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2803,1,correct_word,"[1263, 374, 449]"
Qay biri to‘g‘ri?,Bukur,Bukri,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1039,3,correct_word,"[70, 379, 213]"
Qay biri to‘g‘ri?,Burchakka turgʻizmoq,Burchakka turgʻazmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1883,1,correct_word,"[605, 416, 787]"
Qay biri to‘g‘ri?,burg‘u,burg‘i,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/tahrir_uz/283,3,correct_word,"[321, 181, 179]"
Qay biri to‘g‘ri?,Burilish,Burulish,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2608,1,correct_word,"[1587, 592, 576]"
Qay biri to‘g‘ri?,Chamadon,Jomadon,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1585,3,correct_word,"[288, 331, 618]"
Qay biri to‘g‘ri?,Chiroyli,Churoyli,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/1511,1,correct_word,"[10769, 145, 1102]"
Qay biri to‘g‘ri?,Chopagʻon,Chopogʻon,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/975,1,correct_word,"[411, 187, 176]"
Qay biri to‘g‘ri?,Chordona qurmoq,Chordana qurmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1914,2,correct_word,"[572, 762, 682]"
Qay biri to‘g‘ri?,Choriyorlar,Choryorlar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1053,2,correct_word,"[355, 239, 89]"
Qay biri to‘g‘ri?,Chorlamoq,Charlamoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/817,3,correct_word,"[14191, 380, 4787]"
Qay biri to‘g‘ri?,Choryorlar,Choriyorlar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2119,1,correct_word,"[493, 748, 603]"
Qay biri to‘g‘ri?,Dakan xoʻroz,Dakang xoʻroz,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2223,3,correct_word,"[1036, 531, 288]"
Qay biri to‘g‘ri?,Daraxt agʻnadi.,Daraxt agʻanadi.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3001,3,correct_word,"[379, 1071, 350]"
Qay biri to‘g‘ri?,Daraxt qiygʻos gulladi.,Daraxt qiygʻoch gulladi.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2342,1,correct_word,"[1629, 436, 183]"
Qay biri to‘g‘ri?,Darddan qutuldi.,Darddan qutildi.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2316,1,correct_word,"[789, 1659, 432]"
Qay biri to‘g‘ri?,Deyarli,Deyarlik,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1661,3,correct_word,"[911, 78, 371]"
Qay biri to‘g‘ri?,Diplomat,Diplomant,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/tahrir_uz/151,3,correct_word,"[486, 27, 209]"
Qay biri to‘g‘ri?,Doʻstlaringizga ulashing,Doʻstlaringiz bilan ulashing,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3172,1,correct_word,"[829, 372, 919]"
Qay biri to‘g‘ri?,Dom-daraksiz yoʻqoldi,Dong-daraksiz yoʻqoldi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1836,1,correct_word,"[1964, 690, 255]"
Qay biri to‘g‘ri?,Dovruq,Dovrugʻ,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2175,1,correct_word,"[391, 1090, 471]"
Qay biri to‘g‘ri?,Dubay,Dubai,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1892,1,correct_word,"[1281, 286, 429]"
Qay biri to‘g‘ri?,Dutorchilar ansanbli,Dutorchilar ansambli,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1178,2,correct_word,"[161, 492, 129]"
Qay biri to‘g‘ri?,Echkemar,Echkiemar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2397,3,correct_word,"[1346, 1023, 321]"
Qay biri to‘g‘ri?,Echkiemar,Echkemar,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2053,3,correct_word,"[710, 866, 379]"
Qay biri to‘g‘ri?,Ellikga yaqin,Ellikka yaqin,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2544,2,correct_word,"[493, 1764, 362]"
Qay biri to‘g‘ri?,Eshik bek ekan.,Eshik berk ekan.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3164,3,correct_word,"[105, 1927, 265]"
Qay biri to‘g‘ri?,Eshikni tanbaladi.,Eshikni tambaladi.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2800,2,correct_word,"[769, 1344, 430]"
Qay biri to‘g‘ri?,Eskimoq,Eskirmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1577,3,correct_word,"[24, 743, 279]"
Qay biri to‘g‘ri?,Feruza koʻzli uzuk,Firuza koʻzli uzuk,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2088,3,correct_word,"[608, 406, 353]"
Qay biri to‘g‘ri?,Fidoiy,Fidoyi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1713,2,correct_word,"[297, 494, 520]"
